referrer,views_total,views_unique
nature.com,14,4
github.com,12,4
Google,7,2
paperswithcode.com,5,1
cn.bing.com,5,1
imagej.net,3,1
jiyuuchc.github.io,3,1
ecosia.org,1,1
colab.research.google.com,1,1
