referrer,views_total,views_unique
nature.com,17,4
Bing,6,5
github.com,6,4
ieeexplore.ieee.org,5,1
Google,4,2
forum.image.sc,2,1
imagej.net,1,1
paperswithcode.com,1,1
statics.teams.cdn.office.net,1,1
