referrer,views_total,views_unique
github.com,57,6
Google,38,10
nature.com,32,11
imagej.net,7,5
Bing,3,1
paperswithcode.com,2,2
Yahoo,1,1
data.mendeley.com,1,1
jiyuuchc.github.io,1,1
