referrer,views_total,views_unique
nature.com,15,4
paperswithcode.com,6,1
Google,5,2
cn.bing.com,4,1
github.com,3,2
imagej.net,3,1
jiyuuchc.github.io,3,1
ecosia.org,1,1
colab.research.google.com,1,1
