referrer,views_total,views_unique
github.com,110,8
Google,63,8
imagej.net,23,1
nature.com,10,9
jiyuuchc.github.io,8,2
data.mendeley.com,3,1
ncbi.nlm.nih.gov,2,2
forum.image.sc,1,1
notebooks.githubusercontent.com,1,1
chatgpt.com,1,1
