time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-18 00:00:00+00:00,1.0,1.0,,
2023-03-19 00:00:00+00:00,1.0,1.0,,
2023-03-20 00:00:00+00:00,2.0,2.0,,
2023-03-21 00:00:00+00:00,1.0,1.0,3.0,1.0
2023-03-22 00:00:00+00:00,1.0,1.0,3.0,2.0
2023-03-23 00:00:00+00:00,5.0,5.0,30.0,4.0
2023-03-24 00:00:00+00:00,1.0,1.0,,
2023-03-25 00:00:00+00:00,4.0,3.0,,
2023-03-26 00:00:00+00:00,2.0,2.0,7.0,1.0
2023-03-27 00:00:00+00:00,2.0,2.0,,
2023-03-28 00:00:00+00:00,1.0,1.0,27.0,5.0
2023-03-29 00:00:00+00:00,1.0,1.0,29.0,6.0
2023-03-30 00:00:00+00:00,1.0,1.0,,
2023-03-31 00:00:00+00:00,,,2.0,1.0
