referrer,views_total,views_unique
Google,123,17
nature.com,49,10
imagej.net,23,1
github.com,20,5
jiyuuchc.github.io,8,2
data.mendeley.com,5,2
chatgpt.com,4,2
notebooks.githubusercontent.com,1,1
Bing,1,1
