referrer,views_total,views_unique
github.com,127,7
notebooks.githubusercontent.com,31,1
nature.com,30,13
Google,28,5
paperswithcode.com,16,1
colab.research.google.com,10,1
jiyuuchc.github.io,5,1
Bing,3,1
imagej.net,1,1
