referrer,views_total,views_unique
github.com,69,4
nature.com,36,13
paperswithcode.com,10,2
Google,9,7
ncbi.nlm.nih.gov,2,2
data.mendeley.com,1,1
forum.image.sc,1,1
onlinelibrary.wiley.com,1,1
