referrer,views_total,views_unique
github.com,115,5
jiyuuchc.github.io,45,1
Google,19,2
nature.com,8,6
data.mendeley.com,7,1
colab.research.google.com,5,2
chatgpt.com,4,1
www-nature-com.ezp-prod1.hul.harvard.edu,4,1
