time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-09 00:00:00+00:00,16,6,0,0
2026-06-10 00:00:00+00:00,11,6,0,0
2026-06-11 00:00:00+00:00,19,9,0,0
2026-06-12 00:00:00+00:00,18,7,0,0
2026-06-13 00:00:00+00:00,21,11,1,1
2026-06-14 00:00:00+00:00,28,8,1,1
2026-06-15 00:00:00+00:00,18,8,2,2
2026-06-16 00:00:00+00:00,30,11,0,0
2026-06-17 00:00:00+00:00,21,8,0,0
2026-06-18 00:00:00+00:00,14,4,0,0
2026-06-19 00:00:00+00:00,49,11,0,0
2026-06-20 00:00:00+00:00,43,13,0,0
2026-06-21 00:00:00+00:00,55,14,0,0
2026-06-22 00:00:00+00:00,54,13,0,0
