time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-27 00:00:00+00:00,14.0,8.0,18.0,5.0
2025-02-28 00:00:00+00:00,7.0,7.0,20.0,4.0
2025-03-01 00:00:00+00:00,19.0,14.0,5.0,1.0
2025-03-02 00:00:00+00:00,7.0,4.0,,
2025-03-03 00:00:00+00:00,6.0,5.0,10.0,6.0
2025-03-04 00:00:00+00:00,9.0,7.0,13.0,4.0
2025-03-05 00:00:00+00:00,21.0,11.0,43.0,5.0
2025-03-06 00:00:00+00:00,8.0,4.0,11.0,5.0
2025-03-07 00:00:00+00:00,7.0,4.0,8.0,2.0
2025-03-08 00:00:00+00:00,8.0,5.0,58.0,2.0
2025-03-09 00:00:00+00:00,6.0,3.0,6.0,1.0
2025-03-10 00:00:00+00:00,12.0,6.0,19.0,3.0
2025-03-11 00:00:00+00:00,3.0,3.0,15.0,4.0
2025-03-12 00:00:00+00:00,,,3.0,3.0
