referrer,views_total,views_unique
nature.com,170,9
biorxiv.org,10,1
Google,6,4
imagej.net,2,1
ieeexplore.ieee.org,2,1
data.mendeley.com,1,1
cn.bing.com,1,1
github.com,1,1
paperswithcode.com,1,1
