referrer,views_total,views_unique
github.com,19,6
nature.com,17,5
forum.image.sc,7,5
Google,4,4
data.mendeley.com,3,2
statics.teams.cdn.office.net,1,1
onlinelibrary.wiley.com,1,1
colab.research.google.com,1,1
