referrer,views_total,views_unique
Google,57,9
nature.com,21,9
github.com,18,8
ncbi.nlm.nih.gov,5,1
Bing,1,1
data.mendeley.com,1,1
jiyuuchc.github.io,1,1
catalyzex.com,1,1
