referrer,views_total,views_unique
Google,124,12
github.com,109,7
nature.com,23,9
imagej.net,23,1
jiyuuchc.github.io,8,2
chatgpt.com,4,2
data.mendeley.com,4,2
ncbi.nlm.nih.gov,2,2
notebooks.githubusercontent.com,1,1
Bing,1,1
