referrer,views_total,views_unique
nature.com,36,13
Bing,31,4
github.com,25,3
Google,10,7
paperswithcode.com,10,2
data.mendeley.com,1,1
forum.image.sc,1,1
ncbi.nlm.nih.gov,1,1
onlinelibrary.wiley.com,1,1
