time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-24 00:00:00+00:00,4,4,4.0,1.0
2022-07-25 00:00:00+00:00,4,4,13.0,1.0
2022-07-26 00:00:00+00:00,2,2,1.0,1.0
2022-07-27 00:00:00+00:00,2,2,,
2022-07-28 00:00:00+00:00,2,2,1.0,1.0
2022-07-29 00:00:00+00:00,2,2,,
2022-07-30 00:00:00+00:00,1,1,,
2022-07-31 00:00:00+00:00,3,3,,
2022-08-01 00:00:00+00:00,2,2,6.0,2.0
2022-08-02 00:00:00+00:00,3,3,,
2022-08-03 00:00:00+00:00,4,4,16.0,2.0
2022-08-04 00:00:00+00:00,3,3,4.0,2.0
2022-08-05 00:00:00+00:00,2,2,6.0,3.0
