referrer,views_total,views_unique
Google,32,4
github.com,23,4
nature.com,14,6
data.mendeley.com,7,1
www-nature-com.ezp-prod1.hul.harvard.edu,4,1
chatgpt.com,4,1
paperswithcode.com,1,1
imagej.net,1,1
colab.research.google.com,1,1
