referrer,views_total,views_unique
nature.com,23,5
Google,14,3
github.com,7,5
ieeexplore.ieee.org,5,1
Bing,4,4
arxiv.org,4,1
forum.image.sc,2,1
jiyuuchc.github.io,1,1
imagej.net,1,1
paperswithcode.com,1,1
