referrer,views_total,views_unique
github.com,72,5
nature.com,31,10
Google,31,8
jiyuuchc.github.io,7,1
imagej.net,6,4
Bing,3,1
data.mendeley.com,2,2
paperswithcode.com,2,2
Yahoo,1,1
