time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-11 00:00:00+00:00,,,1.0,1.0
2024-10-12 00:00:00+00:00,1.0,1.0,4.0,3.0
2024-10-13 00:00:00+00:00,,,1.0,1.0
2024-10-14 00:00:00+00:00,5.0,3.0,13.0,5.0
2024-10-15 00:00:00+00:00,8.0,4.0,13.0,5.0
2024-10-16 00:00:00+00:00,16.0,5.0,36.0,5.0
2024-10-17 00:00:00+00:00,15.0,5.0,38.0,8.0
2024-10-18 00:00:00+00:00,9.0,3.0,13.0,6.0
2024-10-19 00:00:00+00:00,,,3.0,2.0
2024-10-20 00:00:00+00:00,1.0,1.0,3.0,3.0
2024-10-21 00:00:00+00:00,,,15.0,8.0
2024-10-22 00:00:00+00:00,,,4.0,3.0
2024-10-23 00:00:00+00:00,1.0,1.0,48.0,9.0
2024-10-24 00:00:00+00:00,2.0,1.0,,
