time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-29 00:00:00+00:00,2,2,3.0,1.0
2025-06-30 00:00:00+00:00,4,4,3.0,2.0
2025-07-01 00:00:00+00:00,6,6,16.0,3.0
2025-07-02 00:00:00+00:00,11,6,7.0,2.0
2025-07-03 00:00:00+00:00,11,8,6.0,2.0
2025-07-04 00:00:00+00:00,5,5,1.0,1.0
2025-07-05 00:00:00+00:00,2,2,1.0,1.0
2025-07-06 00:00:00+00:00,2,2,2.0,1.0
2025-07-07 00:00:00+00:00,5,5,1.0,1.0
2025-07-08 00:00:00+00:00,4,4,8.0,2.0
2025-07-09 00:00:00+00:00,5,5,,
2025-07-10 00:00:00+00:00,5,5,2.0,2.0
2025-07-11 00:00:00+00:00,1,1,1.0,1.0
