referrer,views_total,views_unique
nature.com,21,6
github.com,19,6
forum.image.sc,9,6
Google,5,4
data.mendeley.com,3,2
Bing,2,1
imagej.net,1,1
colab.research.google.com,1,1
onlinelibrary.wiley.com,1,1
statics.teams.cdn.office.net,1,1
